NOMBRE DPTO;COD_MPIO;NOMBRE MPIO;SEXOS;Rango Edad;Personas
Cundinamarca;25438;Medina;MUJERES;00-04;283
Cundinamarca;25438;Medina;MUJERES;05-09;283
Cundinamarca;25438;Medina;MUJERES;10-14;287
Cundinamarca;25438;Medina;MUJERES;15-19;306
Cundinamarca;25438;Medina;MUJERES;20-24;323
Cundinamarca;25438;Medina;MUJERES;25-29;323
Cundinamarca;25438;Medina;MUJERES;30-34;308
Cundinamarca;25438;Medina;MUJERES;35-39;298
Cundinamarca;25438;Medina;MUJERES;40-44;266
Cundinamarca;25438;Medina;MUJERES;45-49;240
Cundinamarca;25438;Medina;MUJERES;50-54;231
Cundinamarca;25438;Medina;MUJERES;55-59;210
Cundinamarca;25438;Medina;MUJERES;60-64;172
Cundinamarca;25438;Medina;MUJERES;65-69;132
Cundinamarca;25438;Medina;MUJERES;70-74;96
Cundinamarca;25438;Medina;MUJERES;75-79;66
Cundinamarca;25438;Medina;MUJERES;80-84;41
Cundinamarca;25438;Medina;MUJERES;85-89;24
Cundinamarca;25438;Medina;MUJERES;90-94;13
Cundinamarca;25438;Medina;MUJERES;95-99;6
Cundinamarca;25438;Medina;MUJERES;100 AÑOS Y MÁS;2
Cundinamarca;25473;Mosquera;MUJERES;00-04;5602
Cundinamarca;25473;Mosquera;MUJERES;05-09;5568
Cundinamarca;25473;Mosquera;MUJERES;10-14;5650
Cundinamarca;25473;Mosquera;MUJERES;15-19;6016
Cundinamarca;25473;Mosquera;MUJERES;20-24;6368
Cundinamarca;25473;Mosquera;MUJERES;25-29;6349
Cundinamarca;25473;Mosquera;MUJERES;30-34;6072
Cundinamarca;25473;Mosquera;MUJERES;35-39;5861
Cundinamarca;25473;Mosquera;MUJERES;40-44;5244
Cundinamarca;25473;Mosquera;MUJERES;45-49;4727
Cundinamarca;25473;Mosquera;MUJERES;50-54;4542
Cundinamarca;25473;Mosquera;MUJERES;55-59;4125
Cundinamarca;25473;Mosquera;MUJERES;60-64;3396
Cundinamarca;25473;Mosquera;MUJERES;65-69;2597
Cundinamarca;25473;Mosquera;MUJERES;70-74;1896
Cundinamarca;25473;Mosquera;MUJERES;75-79;1291
Cundinamarca;25473;Mosquera;MUJERES;80-84;806
Cundinamarca;25473;Mosquera;MUJERES;85-89;471
Cundinamarca;25473;Mosquera;MUJERES;90-94;248
Cundinamarca;25473;Mosquera;MUJERES;95-99;109
Cundinamarca;25473;Mosquera;MUJERES;100 AÑOS Y MÁS;34
Cundinamarca;25483;Nariño;MUJERES;00-04;86
Cundinamarca;25483;Nariño;MUJERES;05-09;85
Cundinamarca;25483;Nariño;MUJERES;10-14;86
Cundinamarca;25483;Nariño;MUJERES;15-19;92
Cundinamarca;25483;Nariño;MUJERES;20-24;97
Cundinamarca;25483;Nariño;MUJERES;25-29;97
Cundinamarca;25483;Nariño;MUJERES;30-34;93
Cundinamarca;25483;Nariño;MUJERES;35-39;90
Cundinamarca;25483;Nariño;MUJERES;40-44;80
Cundinamarca;25483;Nariño;MUJERES;45-49;72
Cundinamarca;25483;Nariño;MUJERES;50-54;70
Cundinamarca;25483;Nariño;MUJERES;55-59;63
Cundinamarca;25483;Nariño;MUJERES;60-64;52
Cundinamarca;25483;Nariño;MUJERES;65-69;40
Cundinamarca;25483;Nariño;MUJERES;70-74;29
Cundinamarca;25483;Nariño;MUJERES;75-79;20
Cundinamarca;25483;Nariño;MUJERES;80-84;12
Cundinamarca;25483;Nariño;MUJERES;85-89;7
Cundinamarca;25483;Nariño;MUJERES;90-94;4
Cundinamarca;25483;Nariño;MUJERES;95-99;2
Cundinamarca;25483;Nariño;MUJERES;100 AÑOS Y MÁS;1
Cundinamarca;25486;Nemocón;MUJERES;00-04;534
Cundinamarca;25486;Nemocón;MUJERES;05-09;530
Cundinamarca;25486;Nemocón;MUJERES;10-14;538
Cundinamarca;25486;Nemocón;MUJERES;15-19;573
Cundinamarca;25486;Nemocón;MUJERES;20-24;606
Cundinamarca;25486;Nemocón;MUJERES;25-29;605
Cundinamarca;25486;Nemocón;MUJERES;30-34;578
Cundinamarca;25486;Nemocón;MUJERES;35-39;558
Cundinamarca;25486;Nemocón;MUJERES;40-44;499
Cundinamarca;25486;Nemocón;MUJERES;45-49;450
Cundinamarca;25486;Nemocón;MUJERES;50-54;432
Cundinamarca;25486;Nemocón;MUJERES;55-59;393
Cundinamarca;25486;Nemocón;MUJERES;60-64;323
Cundinamarca;25486;Nemocón;MUJERES;65-69;247
Cundinamarca;25486;Nemocón;MUJERES;70-74;181
Cundinamarca;25486;Nemocón;MUJERES;75-79;123
Cundinamarca;25486;Nemocón;MUJERES;80-84;77
Cundinamarca;25486;Nemocón;MUJERES;85-89;45
Cundinamarca;25486;Nemocón;MUJERES;90-94;24
Cundinamarca;25486;Nemocón;MUJERES;95-99;10
Cundinamarca;25486;Nemocón;MUJERES;100 AÑOS Y MÁS;3
Cundinamarca;25488;Nilo;MUJERES;00-04;290
Cundinamarca;25488;Nilo;MUJERES;05-09;288
Cundinamarca;25488;Nilo;MUJERES;10-14;292
Cundinamarca;25488;Nilo;MUJERES;15-19;311
Cundinamarca;25488;Nilo;MUJERES;20-24;329
Cundinamarca;25488;Nilo;MUJERES;25-29;328
Cundinamarca;25488;Nilo;MUJERES;30-34;314
Cundinamarca;25488;Nilo;MUJERES;35-39;303
Cundinamarca;25488;Nilo;MUJERES;40-44;271
Cundinamarca;25488;Nilo;MUJERES;45-49;244
Cundinamarca;25488;Nilo;MUJERES;50-54;235
Cundinamarca;25488;Nilo;MUJERES;55-59;213
Cundinamarca;25488;Nilo;MUJERES;60-64;176
Cundinamarca;25488;Nilo;MUJERES;65-69;134
Cundinamarca;25488;Nilo;MUJERES;70-74;98
Cundinamarca;25488;Nilo;MUJERES;75-79;67
Cundinamarca;25488;Nilo;MUJERES;80-84;42
Cundinamarca;25488;Nilo;MUJERES;85-89;24
Cundinamarca;25488;Nilo;MUJERES;90-94;13
Cundinamarca;25488;Nilo;MUJERES;95-99;6
Cundinamarca;25488;Nilo;MUJERES;100 AÑOS Y MÁS;2
Cundinamarca;25489;Nimaima;MUJERES;00-04;126
Cundinamarca;25489;Nimaima;MUJERES;05-09;128
Cundinamarca;25489;Nimaima;MUJERES;10-14;130
Cundinamarca;25489;Nimaima;MUJERES;15-19;138
Cundinamarca;25489;Nimaima;MUJERES;20-24;146
Cundinamarca;25489;Nimaima;MUJERES;25-29;146
Cundinamarca;25489;Nimaima;MUJERES;30-34;139
Cundinamarca;25489;Nimaima;MUJERES;35-39;135
Cundinamarca;25489;Nimaima;MUJERES;40-44;120
Cundinamarca;25489;Nimaima;MUJERES;45-49;109
Cundinamarca;25489;Nimaima;MUJERES;50-54;104
Cundinamarca;25489;Nimaima;MUJERES;55-59;95
Cundinamarca;25489;Nimaima;MUJERES;60-64;78
Cundinamarca;25489;Nimaima;MUJERES;65-69;60
Cundinamarca;25489;Nimaima;MUJERES;70-74;44
Cundinamarca;25489;Nimaima;MUJERES;75-79;30
Cundinamarca;25489;Nimaima;MUJERES;80-84;18
Cundinamarca;25489;Nimaima;MUJERES;85-89;11
Cundinamarca;25489;Nimaima;MUJERES;90-94;6
Cundinamarca;25489;Nimaima;MUJERES;95-99;3
Cundinamarca;25489;Nimaima;MUJERES;100 AÑOS Y MÁS;1
Cundinamarca;25491;Nocaima;MUJERES;00-04;230
Cundinamarca;25491;Nocaima;MUJERES;05-09;229
Cundinamarca;25491;Nocaima;MUJERES;10-14;232
Cundinamarca;25491;Nocaima;MUJERES;15-19;247
Cundinamarca;25491;Nocaima;MUJERES;20-24;262
Cundinamarca;25491;Nocaima;MUJERES;25-29;261
Cundinamarca;25491;Nocaima;MUJERES;30-34;249
Cundinamarca;25491;Nocaima;MUJERES;35-39;241
Cundinamarca;25491;Nocaima;MUJERES;40-44;216
Cundinamarca;25491;Nocaima;MUJERES;45-49;194
Cundinamarca;25491;Nocaima;MUJERES;50-54;187
Cundinamarca;25491;Nocaima;MUJERES;55-59;170
Cundinamarca;25491;Nocaima;MUJERES;60-64;140
Cundinamarca;25491;Nocaima;MUJERES;65-69;107
Cundinamarca;25491;Nocaima;MUJERES;70-74;78
Cundinamarca;25491;Nocaima;MUJERES;75-79;53
Cundinamarca;25491;Nocaima;MUJERES;80-84;33
Cundinamarca;25491;Nocaima;MUJERES;85-89;19
Cundinamarca;25491;Nocaima;MUJERES;90-94;10
Cundinamarca;25491;Nocaima;MUJERES;95-99;4
Cundinamarca;25491;Nocaima;MUJERES;100 AÑOS Y MÁS;1
Cundinamarca;25506;Venecia;MUJERES;00-04;154
Cundinamarca;25506;Venecia;MUJERES;05-09;154
Cundinamarca;25506;Venecia;MUJERES;10-14;156
Cundinamarca;25506;Venecia;MUJERES;15-19;166
Cundinamarca;25506;Venecia;MUJERES;20-24;176
Cundinamarca;25506;Venecia;MUJERES;25-29;176
Cundinamarca;25506;Venecia;MUJERES;30-34;168
Cundinamarca;25506;Venecia;MUJERES;35-39;162
Cundinamarca;25506;Venecia;MUJERES;40-44;145
Cundinamarca;25506;Venecia;MUJERES;45-49;131
Cundinamarca;25506;Venecia;MUJERES;50-54;126
Cundinamarca;25506;Venecia;MUJERES;55-59;114
Cundinamarca;25506;Venecia;MUJERES;60-64;94
Cundinamarca;25506;Venecia;MUJERES;65-69;72
Cundinamarca;25506;Venecia;MUJERES;70-74;52
Cundinamarca;25506;Venecia;MUJERES;75-79;36
Cundinamarca;25506;Venecia;MUJERES;80-84;22
Cundinamarca;25506;Venecia;MUJERES;85-89;13
Cundinamarca;25506;Venecia;MUJERES;90-94;7
Cundinamarca;25506;Venecia;MUJERES;95-99;3
Cundinamarca;25506;Venecia;MUJERES;100 AÑOS Y MÁS;1
Cundinamarca;25513;Pacho;MUJERES;00-04;957
Cundinamarca;25513;Pacho;MUJERES;05-09;949
Cundinamarca;25513;Pacho;MUJERES;10-14;963
Cundinamarca;25513;Pacho;MUJERES;15-19;1026
Cundinamarca;25513;Pacho;MUJERES;20-24;1086
Cundinamarca;25513;Pacho;MUJERES;25-29;1082
Cundinamarca;25513;Pacho;MUJERES;30-34;1035
Cundinamarca;25513;Pacho;MUJERES;35-39;999
Cundinamarca;25513;Pacho;MUJERES;40-44;894
Cundinamarca;25513;Pacho;MUJERES;45-49;806
Cundinamarca;25513;Pacho;MUJERES;50-54;774
Cundinamarca;25513;Pacho;MUJERES;55-59;703
Cundinamarca;25513;Pacho;MUJERES;60-64;579
Cundinamarca;25513;Pacho;MUJERES;65-69;443
Cundinamarca;25513;Pacho;MUJERES;70-74;323
Cundinamarca;25513;Pacho;MUJERES;75-79;220
Cundinamarca;25513;Pacho;MUJERES;80-84;137
Cundinamarca;25513;Pacho;MUJERES;85-89;80
Cundinamarca;25513;Pacho;MUJERES;90-94;42
Cundinamarca;25513;Pacho;MUJERES;95-99;19
Cundinamarca;25513;Pacho;MUJERES;100 AÑOS Y MÁS;6
Cundinamarca;25518;Paime;MUJERES;00-04;145
Cundinamarca;25518;Paime;MUJERES;05-09;143
Cundinamarca;25518;Paime;MUJERES;10-14;145
Cundinamarca;25518;Paime;MUJERES;15-19;155
Cundinamarca;25518;Paime;MUJERES;20-24;164
Cundinamarca;25518;Paime;MUJERES;25-29;163
Cundinamarca;25518;Paime;MUJERES;30-34;156
Cundinamarca;25518;Paime;MUJERES;35-39;151
Cundinamarca;25518;Paime;MUJERES;40-44;135
Cundinamarca;25518;Paime;MUJERES;45-49;122
Cundinamarca;25518;Paime;MUJERES;50-54;117
Cundinamarca;25518;Paime;MUJERES;55-59;106
Cundinamarca;25518;Paime;MUJERES;60-64;87
Cundinamarca;25518;Paime;MUJERES;65-69;67
Cundinamarca;25518;Paime;MUJERES;70-74;49
Cundinamarca;25518;Paime;MUJERES;75-79;33
Cundinamarca;25518;Paime;MUJERES;80-84;21
Cundinamarca;25518;Paime;MUJERES;85-89;12
Cundinamarca;25518;Paime;MUJERES;90-94;6
Cundinamarca;25518;Paime;MUJERES;95-99;3
Cundinamarca;25518;Paime;MUJERES;100 AÑOS Y MÁS;1
Cundinamarca;25524;Pandi;MUJERES;00-04;181
Cundinamarca;25524;Pandi;MUJERES;05-09;180
Cundinamarca;25524;Pandi;MUJERES;10-14;183
Cundinamarca;25524;Pandi;MUJERES;15-19;195
Cundinamarca;25524;Pandi;MUJERES;20-24;206
Cundinamarca;25524;Pandi;MUJERES;25-29;205
Cundinamarca;25524;Pandi;MUJERES;30-34;196
Cundinamarca;25524;Pandi;MUJERES;35-39;190
Cundinamarca;25524;Pandi;MUJERES;40-44;170
Cundinamarca;25524;Pandi;MUJERES;45-49;153
Cundinamarca;25524;Pandi;MUJERES;50-54;147
Cundinamarca;25524;Pandi;MUJERES;55-59;133
Cundinamarca;25524;Pandi;MUJERES;60-64;110
Cundinamarca;25524;Pandi;MUJERES;65-69;84
Cundinamarca;25524;Pandi;MUJERES;70-74;61
Cundinamarca;25524;Pandi;MUJERES;75-79;42
Cundinamarca;25524;Pandi;MUJERES;80-84;26
Cundinamarca;25524;Pandi;MUJERES;85-89;15
Cundinamarca;25524;Pandi;MUJERES;90-94;8
Cundinamarca;25524;Pandi;MUJERES;95-99;4
Cundinamarca;25524;Pandi;MUJERES;100 AÑOS Y MÁS;1
Cundinamarca;25530;Paratebueno;MUJERES;00-04;325
Cundinamarca;25530;Paratebueno;MUJERES;05-09;323
Cundinamarca;25530;Paratebueno;MUJERES;10-14;328
Cundinamarca;25530;Paratebueno;MUJERES;15-19;349
Cundinamarca;25530;Paratebueno;MUJERES;20-24;370
Cundinamarca;25530;Paratebueno;MUJERES;25-29;369
Cundinamarca;25530;Paratebueno;MUJERES;30-34;353
Cundinamarca;25530;Paratebueno;MUJERES;35-39;340
Cundinamarca;25530;Paratebueno;MUJERES;40-44;305
Cundinamarca;25530;Paratebueno;MUJERES;45-49;275
Cundinamarca;25530;Paratebueno;MUJERES;50-54;264
Cundinamarca;25530;Paratebueno;MUJERES;55-59;240
Cundinamarca;25530;Paratebueno;MUJERES;60-64;197
Cundinamarca;25530;Paratebueno;MUJERES;65-69;151
Cundinamarca;25530;Paratebueno;MUJERES;70-74;110
Cundinamarca;25530;Paratebueno;MUJERES;75-79;75
Cundinamarca;25530;Paratebueno;MUJERES;80-84;47
Cundinamarca;25530;Paratebueno;MUJERES;85-89;27
Cundinamarca;25530;Paratebueno;MUJERES;90-94;14
Cundinamarca;25530;Paratebueno;MUJERES;95-99;6
Cundinamarca;25530;Paratebueno;MUJERES;100 AÑOS Y MÁS;2
Cundinamarca;25535;Pasca;MUJERES;00-04;337
Cundinamarca;25535;Pasca;MUJERES;05-09;333
Cundinamarca;25535;Pasca;MUJERES;10-14;338
Cundinamarca;25535;Pasca;MUJERES;15-19;360
Cundinamarca;25535;Pasca;MUJERES;20-24;381
Cundinamarca;25535;Pasca;MUJERES;25-29;380
Cundinamarca;25535;Pasca;MUJERES;30-34;364
Cundinamarca;25535;Pasca;MUJERES;35-39;351
Cundinamarca;25535;Pasca;MUJERES;40-44;314
Cundinamarca;25535;Pasca;MUJERES;45-49;283
Cundinamarca;25535;Pasca;MUJERES;50-54;272
Cundinamarca;25535;Pasca;MUJERES;55-59;247
Cundinamarca;25535;Pasca;MUJERES;60-64;203
Cundinamarca;25535;Pasca;MUJERES;65-69;156
Cundinamarca;25535;Pasca;MUJERES;70-74;114
Cundinamarca;25535;Pasca;MUJERES;75-79;77
Cundinamarca;25535;Pasca;MUJERES;80-84;48
Cundinamarca;25535;Pasca;MUJERES;85-89;28
Cundinamarca;25535;Pasca;MUJERES;90-94;15
Cundinamarca;25535;Pasca;MUJERES;95-99;7
Cundinamarca;25535;Pasca;MUJERES;100 AÑOS Y MÁS;2
Cundinamarca;25572;Puerto Salgar;MUJERES;00-04;599
Cundinamarca;25572;Puerto Salgar;MUJERES;05-09;596
Cundinamarca;25572;Puerto Salgar;MUJERES;10-14;605
Cundinamarca;25572;Puerto Salgar;MUJERES;15-19;644
Cundinamarca;25572;Puerto Salgar;MUJERES;20-24;682
Cundinamarca;25572;Puerto Salgar;MUJERES;25-29;679
Cundinamarca;25572;Puerto Salgar;MUJERES;30-34;650
Cundinamarca;25572;Puerto Salgar;MUJERES;35-39;627
Cundinamarca;25572;Puerto Salgar;MUJERES;40-44;561
Cundinamarca;25572;Puerto Salgar;MUJERES;45-49;506
Cundinamarca;25572;Puerto Salgar;MUJERES;50-54;486
Cundinamarca;25572;Puerto Salgar;MUJERES;55-59;442
Cundinamarca;25572;Puerto Salgar;MUJERES;60-64;363
Cundinamarca;25572;Puerto Salgar;MUJERES;65-69;278
Cundinamarca;25572;Puerto Salgar;MUJERES;70-74;203
Cundinamarca;25572;Puerto Salgar;MUJERES;75-79;138
Cundinamarca;25572;Puerto Salgar;MUJERES;80-84;86
Cundinamarca;25572;Puerto Salgar;MUJERES;85-89;50
Cundinamarca;25572;Puerto Salgar;MUJERES;90-94;27
Cundinamarca;25572;Puerto Salgar;MUJERES;95-99;12
Cundinamarca;25572;Puerto Salgar;MUJERES;100 AÑOS Y MÁS;4
Cundinamarca;25580;Pulí;MUJERES;00-04;115
Cundinamarca;25580;Pulí;MUJERES;05-09;116
Cundinamarca;25580;Pulí;MUJERES;10-14;117
Cundinamarca;25580;Pulí;MUJERES;15-19;125
Cundinamarca;25580;Pulí;MUJERES;20-24;132
Cundinamarca;25580;Pulí;MUJERES;25-29;132
Cundinamarca;25580;Pulí;MUJERES;30-34;126
Cundinamarca;25580;Pulí;MUJERES;35-39;122
Cundinamarca;25580;Pulí;MUJERES;40-44;109
Cundinamarca;25580;Pulí;MUJERES;45-49;98
Cundinamarca;25580;Pulí;MUJERES;50-54;94
Cundinamarca;25580;Pulí;MUJERES;55-59;86
Cundinamarca;25580;Pulí;MUJERES;60-64;70
Cundinamarca;25580;Pulí;MUJERES;65-69;54
Cundinamarca;25580;Pulí;MUJERES;70-74;39
Cundinamarca;25580;Pulí;MUJERES;75-79;27
Cundinamarca;25580;Pulí;MUJERES;80-84;17
Cundinamarca;25580;Pulí;MUJERES;85-89;10
Cundinamarca;25580;Pulí;MUJERES;90-94;5
Cundinamarca;25580;Pulí;MUJERES;95-99;2
Cundinamarca;25580;Pulí;MUJERES;100 AÑOS Y MÁS;1
Cundinamarca;25592;Quebradanegra;MUJERES;00-04;171
Cundinamarca;25592;Quebradanegra;MUJERES;05-09;170
Cundinamarca;25592;Quebradanegra;MUJERES;10-14;172
Cundinamarca;25592;Quebradanegra;MUJERES;15-19;183
Cundinamarca;25592;Quebradanegra;MUJERES;20-24;194
Cundinamarca;25592;Quebradanegra;MUJERES;25-29;193
Cundinamarca;25592;Quebradanegra;MUJERES;30-34;185
Cundinamarca;25592;Quebradanegra;MUJERES;35-39;178
Cundinamarca;25592;Quebradanegra;MUJERES;40-44;160
Cundinamarca;25592;Quebradanegra;MUJERES;45-49;144
Cundinamarca;25592;Quebradanegra;MUJERES;50-54;138
Cundinamarca;25592;Quebradanegra;MUJERES;55-59;126
Cundinamarca;25592;Quebradanegra;MUJERES;60-64;103
Cundinamarca;25592;Quebradanegra;MUJERES;65-69;79
Cundinamarca;25592;Quebradanegra;MUJERES;70-74;58
Cundinamarca;25592;Quebradanegra;MUJERES;75-79;39
Cundinamarca;25592;Quebradanegra;MUJERES;80-84;25
Cundinamarca;25592;Quebradanegra;MUJERES;85-89;14
Cundinamarca;25592;Quebradanegra;MUJERES;90-94;8
Cundinamarca;25592;Quebradanegra;MUJERES;95-99;3
Cundinamarca;25592;Quebradanegra;MUJERES;100 AÑOS Y MÁS;1
Cundinamarca;25594;Quetame;MUJERES;00-04;187
Cundinamarca;25594;Quetame;MUJERES;05-09;187
Cundinamarca;25594;Quetame;MUJERES;10-14;190
Cundinamarca;25594;Quetame;MUJERES;15-19;202
Cundinamarca;25594;Quetame;MUJERES;20-24;214
Cundinamarca;25594;Quetame;MUJERES;25-29;213
Cundinamarca;25594;Quetame;MUJERES;30-34;204
Cundinamarca;25594;Quetame;MUJERES;35-39;197
Cundinamarca;25594;Quetame;MUJERES;40-44;176
Cundinamarca;25594;Quetame;MUJERES;45-49;159
Cundinamarca;25594;Quetame;MUJERES;50-54;152
Cundinamarca;25594;Quetame;MUJERES;55-59;138
Cundinamarca;25594;Quetame;MUJERES;60-64;114
Cundinamarca;25594;Quetame;MUJERES;65-69;87
Cundinamarca;25594;Quetame;MUJERES;70-74;64
Cundinamarca;25594;Quetame;MUJERES;75-79;43
Cundinamarca;25594;Quetame;MUJERES;80-84;27
Cundinamarca;25594;Quetame;MUJERES;85-89;16
Cundinamarca;25594;Quetame;MUJERES;90-94;8
Cundinamarca;25594;Quetame;MUJERES;95-99;4
Cundinamarca;25594;Quetame;MUJERES;100 AÑOS Y MÁS;1
Cundinamarca;25596;Quipile;MUJERES;00-04;219
Cundinamarca;25596;Quipile;MUJERES;05-09;218
Cundinamarca;25596;Quipile;MUJERES;10-14;222
Cundinamarca;25596;Quipile;MUJERES;15-19;236
Cundinamarca;25596;Quipile;MUJERES;20-24;250
Cundinamarca;25596;Quipile;MUJERES;25-29;249
Cundinamarca;25596;Quipile;MUJERES;30-34;238
Cundinamarca;25596;Quipile;MUJERES;35-39;230
Cundinamarca;25596;Quipile;MUJERES;40-44;206
Cundinamarca;25596;Quipile;MUJERES;45-49;185
Cundinamarca;25596;Quipile;MUJERES;50-54;178
Cundinamarca;25596;Quipile;MUJERES;55-59;162
Cundinamarca;25596;Quipile;MUJERES;60-64;133
Cundinamarca;25596;Quipile;MUJERES;65-69;102
Cundinamarca;25596;Quipile;MUJERES;70-74;74
Cundinamarca;25596;Quipile;MUJERES;75-79;51
Cundinamarca;25596;Quipile;MUJERES;80-84;32
Cundinamarca;25596;Quipile;MUJERES;85-89;18
Cundinamarca;25596;Quipile;MUJERES;90-94;10
Cundinamarca;25596;Quipile;MUJERES;95-99;4
Cundinamarca;25596;Quipile;MUJERES;100 AÑOS Y MÁS;1
Cundinamarca;25599;Apulo;MUJERES;00-04;309
Cundinamarca;25599;Apulo;MUJERES;05-09;307
Cundinamarca;25599;Apulo;MUJERES;10-14;312
Cundinamarca;25599;Apulo;MUJERES;15-19;332
Cundinamarca;25599;Apulo;MUJERES;20-24;352
Cundinamarca;25599;Apulo;MUJERES;25-29;351
Cundinamarca;25599;Apulo;MUJERES;30-34;335
Cundinamarca;25599;Apulo;MUJERES;35-39;324
Cundinamarca;25599;Apulo;MUJERES;40-44;290
Cundinamarca;25599;Apulo;MUJERES;45-49;261
Cundinamarca;25599;Apulo;MUJERES;50-54;251
Cundinamarca;25599;Apulo;MUJERES;55-59;228
Cundinamarca;25599;Apulo;MUJERES;60-64;188
Cundinamarca;25599;Apulo;MUJERES;65-69;143
Cundinamarca;25599;Apulo;MUJERES;70-74;105
Cundinamarca;25599;Apulo;MUJERES;75-79;71
Cundinamarca;25599;Apulo;MUJERES;80-84;44
Cundinamarca;25599;Apulo;MUJERES;85-89;26
Cundinamarca;25599;Apulo;MUJERES;90-94;14
Cundinamarca;25599;Apulo;MUJERES;95-99;6
Cundinamarca;25599;Apulo;MUJERES;100 AÑOS Y MÁS;2
Cundinamarca;25612;Ricaurte;MUJERES;00-04;517
Cundinamarca;25612;Ricaurte;MUJERES;05-09;514
Cundinamarca;25612;Ricaurte;MUJERES;10-14;521
Cundinamarca;25612;Ricaurte;MUJERES;15-19;555
Cundinamarca;25612;Ricaurte;MUJERES;20-24;588
Cundinamarca;25612;Ricaurte;MUJERES;25-29;586
Cundinamarca;25612;Ricaurte;MUJERES;30-34;560
Cundinamarca;25612;Ricaurte;MUJERES;35-39;541
Cundinamarca;25612;Ricaurte;MUJERES;40-44;484
Cundinamarca;25612;Ricaurte;MUJERES;45-49;436
Cundinamarca;25612;Ricaurte;MUJERES;50-54;419
Cundinamarca;25612;Ricaurte;MUJERES;55-59;381
Cundinamarca;25612;Ricaurte;MUJERES;60-64;313
Cundinamarca;25612;Ricaurte;MUJERES;65-69;240
Cundinamarca;25612;Ricaurte;MUJERES;70-74;175
Cundinamarca;25612;Ricaurte;MUJERES;75-79;119
Cundinamarca;25612;Ricaurte;MUJERES;80-84;74
Cundinamarca;25612;Ricaurte;MUJERES;85-89;43
Cundinamarca;25612;Ricaurte;MUJERES;90-94;23
Cundinamarca;25612;Ricaurte;MUJERES;95-99;10
Cundinamarca;25612;Ricaurte;MUJERES;100 AÑOS Y MÁS;3
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;00-04;465
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;05-09;462
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;10-14;469
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;15-19;499
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;20-24;529
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;25-29;527
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;30-34;504
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;35-39;487
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;40-44;435
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;45-49;392
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;50-54;377
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;55-59;342
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;60-64;282
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;65-69;216
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;70-74;157
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;75-79;107
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;80-84;67
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;85-89;39
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;90-94;21
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;95-99;9
Cundinamarca;25645;San Antonio del Tequendama;MUJERES;100 AÑOS Y MÁS;3
Cundinamarca;25649;San Bernardo;MUJERES;00-04;317
Cundinamarca;25649;San Bernardo;MUJERES;05-09;315
Cundinamarca;25649;San Bernardo;MUJERES;10-14;319
Cundinamarca;25649;San Bernardo;MUJERES;15-19;340
Cundinamarca;25649;San Bernardo;MUJERES;20-24;360
Cundinamarca;25649;San Bernardo;MUJERES;25-29;359
Cundinamarca;25649;San Bernardo;MUJERES;30-34;343
Cundinamarca;25649;San Bernardo;MUJERES;35-39;331
Cundinamarca;25649;San Bernardo;MUJERES;40-44;297
Cundinamarca;25649;San Bernardo;MUJERES;45-49;267
Cundinamarca;25649;San Bernardo;MUJERES;50-54;257
Cundinamarca;25649;San Bernardo;MUJERES;55-59;233
Cundinamarca;25649;San Bernardo;MUJERES;60-64;192
Cundinamarca;25649;San Bernardo;MUJERES;65-69;147
Cundinamarca;25649;San Bernardo;MUJERES;70-74;107
Cundinamarca;25649;San Bernardo;MUJERES;75-79;73
Cundinamarca;25649;San Bernardo;MUJERES;80-84;46
Cundinamarca;25649;San Bernardo;MUJERES;85-89;27
Cundinamarca;25649;San Bernardo;MUJERES;90-94;14
Cundinamarca;25649;San Bernardo;MUJERES;95-99;6
Cundinamarca;25649;San Bernardo;MUJERES;100 AÑOS Y MÁS;2
Cundinamarca;25653;San Cayetano;MUJERES;00-04;171
Cundinamarca;25653;San Cayetano;MUJERES;05-09;170
Cundinamarca;25653;San Cayetano;MUJERES;10-14;173
Cundinamarca;25653;San Cayetano;MUJERES;15-19;184
Cundinamarca;25653;San Cayetano;MUJERES;20-24;195
Cundinamarca;25653;San Cayetano;MUJERES;25-29;194
Cundinamarca;25653;San Cayetano;MUJERES;30-34;186
Cundinamarca;25653;San Cayetano;MUJERES;35-39;179
Cundinamarca;25653;San Cayetano;MUJERES;40-44;161
Cundinamarca;25653;San Cayetano;MUJERES;45-49;145
